SWN Append,KEYWORD,L,S,ADJ DEG,X,Z,QUADRANT,Sextant,Sector,Design ID (WindChill)
es1-dv208,SBEND,0.891400429,2351.63794,220.6836655,466.8851666,401.3530743,NE,1,1,
es1-cm208.2,MULTIPOLE,0,2351.89634,220.7075475,466.6948955,401.5279104,NE,1,1,
es1-dt208,MULTIPOLE,0,2351.89634,220.7075475,466.6948955,401.5279104,NE,1,1,
es1-cm208.2,DRIFT,0.258400373,2351.89634,220.7075475,466.6948955,401.5279104,NE,1,1,
es1-dt208,DRIFT,0.258400373,2351.89634,220.7075475,466.6948955,401.5279104,NE,1,1,
es1-cm205,MULTIPOLE,0,2354.62242,220.9594864,464.6780202,403.3619343,NE,1,1,
es1-dv205,MULTIPOLE,0,2354.62242,220.9594864,464.6780202,403.3619343,NE,1,1,
es1-cm205,SBEND,2.726077105,2354.62242,220.9594864,464.6780202,403.3619343,NE,1,1,
es1-dv205,SBEND,2.726077105,2354.62242,220.9594864,464.6780202,403.3619343,NE,1,1,
es1-dt205.1,DRIFT,0.5,2355.12242,221.0056955,464.3063526,403.6963938,NE,1,1,
es1-sx205,SEXTUPOLE,0.24,2355.36242,221.0278792,464.1279521,403.8569344,NE,1,1,
es1-dt205.2,DRIFT,0.104,2355.46642,221.0374928,464.0506452,403.926502,NE,1,1,
es1-sx204,SEXTUPOLE,0.24,2355.70642,221.0596794,463.8722448,404.0870426,NE,1,1,
es1-dt204.1,DRIFT,0.156,2355.86242,221.0741019,463.7562845,404.1913939,NE,1,1,
es1-q204,QUADRUPOLE,0.5,2356.23742,221.1087749,463.4775338,404.4422386,NE,1,1,
es1-dt204.2,DRIFT,0.064,2356.42642,221.126252,463.3370434,404.5686643,NE,1,1,
es1-ks203,VKICKER,0.2,2356.62642,221.1447477,463.1883764,404.7024481,NE,1,1,
es1-cm203,MULTIPOLE,0,2357.01314,221.1805155,462.9009104,404.9611356,NE,1,1,
es1-dt203,MULTIPOLE,0,2357.01314,221.1805155,462.9009104,404.9611356,NE,1,1,
es1-cm203,DRIFT,0.386724641,2357.01314,221.1805155,462.9009104,404.9611356,NE,1,1,
es1-dt203,DRIFT,0.386724641,2357.01314,221.1805155,462.9009104,404.9611356,NE,1,1,
es1-cm200.1,MULTIPOLE,0,2359.73922,221.4326423,460.8650805,406.7740963,NE,1,1,
es1-dv200,MULTIPOLE,0,2359.73922,221.4326423,460.8650805,406.7740963,NE,1,1,
es1-cm200.1,SBEND,2.726077105,2359.73922,221.4326423,460.8650805,406.7740963,NE,1,1,
es1-dv200,SBEND,2.726077105,2359.73922,221.4326423,460.8650805,406.7740963,NE,1,1,
es1-cm200.2,MULTIPOLE,0,2359.99762,221.4565398,460.6712161,406.9449394,NE,1,1,
es1-dt200,MULTIPOLE,0,2359.99762,221.4565398,460.6712161,406.9449394,NE,1,1,
es1-cm200.2,DRIFT,0.258400373,2359.99762,221.4565398,460.6712161,406.9449394,NE,1,1,
es1-dt200,DRIFT,0.258400373,2359.99762,221.4565398,460.6712161,406.9449394,NE,1,1,
es1-cm199.1,MULTIPOLE,0,2360.88902,221.5389806,460.0014444,407.5331568,NE,1,1,
es1-dv199,MULTIPOLE,0,2360.88902,221.5389806,460.0014444,407.5331568,NE,1,1,
es1-cm199.1,SBEND,0.891400429,2360.88902,221.5389806,460.0014444,407.5331568,NE,1,1,
es1-dv199,SBEND,0.891400429,2360.88902,221.5389806,460.0014444,407.5331568,NE,1,1,
es1-cm199.2,MULTIPOLE,0,2361.14742,221.5628791,459.8070005,407.70334,NE,1,1,
es1-dt199,MULTIPOLE,0,2361.14742,221.5628791,459.8070005,407.70334,NE,1,1,
es1-cm199.2,DRIFT,0.258400373,2361.14742,221.5628791,459.8070005,407.70334,NE,1,1,
es1-dt199,DRIFT,0.258400373,2361.14742,221.5628791,459.8070005,407.70334,NE,1,1,
es1-cm196,MULTIPOLE,0,2363.8735,221.8149916,457.7463581,409.488048,NE,1,1,
es1-dv196,MULTIPOLE,0,2363.8735,221.8149916,457.7463581,409.488048,NE,1,1,
es1-cm196,SBEND,2.726077105,2363.8735,221.8149916,457.7463581,409.488048,NE,1,1,
es1-dv196,SBEND,2.726077105,2363.8735,221.8149916,457.7463581,409.488048,NE,1,1,
es1-dt196,DRIFT,0.5,2364.3735,221.8612326,457.3667101,409.8134207,NE,1,1,
es1-dt195.1,DRIFT,0.1721,2364.5456,221.8771511,457.2360353,409.9254139,NE,1,1,
es1-sx195,SEXTUPOLE,0.24,2364.7856,221.8993519,457.0538042,410.0815928,NE,1,1,
es1-dt195.2,DRIFT,0.1721,2364.9577,221.9152732,456.9231294,410.1935861,NE,1,1,
es1-dt195.3,DRIFT,0.156,2365.1137,221.929706,456.8046792,410.2951024,NE,1,1,
es1-q195,QUADRUPOLE,0.5,2365.4887,221.9644041,456.5199432,410.5391319,NE,1,1,
es1-dt194.1,DRIFT,0.064,2365.6777,221.9818941,456.3764363,410.6621228,NE,1,1,
es1-ks194,HKICKER,0.2,2365.8777,222.0004035,456.2245771,410.7922719,NE,1,1,
es1-cm194,MULTIPOLE,0,2366.26442,222.0361981,455.9309386,411.0439312,NE,1,1,
es1-dt194.2,MULTIPOLE,0,2366.26442,222.0361981,455.9309386,411.0439312,NE,1,1,
es1-cm194,DRIFT,0.386724641,2366.26442,222.0361981,455.9309386,411.0439312,NE,1,1,
es1-dt194.2,DRIFT,0.386724641,2366.26442,222.0361981,455.9309386,411.0439312,NE,1,1,
es1-cm191.1,MULTIPOLE,0,2368.9905,222.2885135,453.8518567,412.8071237,NE,1,1,
es1-dv191,MULTIPOLE,0,2368.9905,222.2885135,453.8518567,412.8071237,NE,1,1,
es1-cm191.1,SBEND,2.726077105,2368.9905,222.2885135,453.8518567,412.8071237,NE,1,1,
es1-dv191,SBEND,2.726077105,2368.9905,222.2885135,453.8518567,412.8071237,NE,1,1,
es1-cm191.2,MULTIPOLE,0,2369.2489,222.3124289,453.653917,412.9732281,NE,1,1,
es1-dt191,MULTIPOLE,0,2369.2489,222.3124289,453.653917,412.9732281,NE,1,1,
es1-cm191.2,DRIFT,0.258400373,2369.2489,222.3124289,453.653917,412.9732281,NE,1,1,
es1-dt191,DRIFT,0.258400373,2369.2489,222.3124289,453.653917,412.9732281,NE,1,1,
es1-cm190.1,MULTIPOLE,0,2370.1403,222.3949313,452.9701148,413.5450746,NE,1,1,
es1-dv190,MULTIPOLE,0,2370.1403,222.3949313,452.9701148,413.5450746,NE,1,1,
es1-cm190.1,SBEND,0.891400429,2370.1403,222.3949313,452.9701148,413.5450746,NE,1,1,
es1-dv190,SBEND,0.891400429,2370.1403,222.3949313,452.9701148,413.5450746,NE,1,1,
es1-cm190.2,MULTIPOLE,0,2370.3987,222.4188477,452.7716118,413.7105053,NE,1,1,
es1-dt190,MULTIPOLE,0,2370.3987,222.4188477,452.7716118,413.7105053,NE,1,1,
es1-cm190.2,DRIFT,0.258400373,2370.3987,222.4188477,452.7716118,413.7105053,NE,1,1,
es1-dt190,DRIFT,0.258400373,2370.3987,222.4188477,452.7716118,413.7105053,NE,1,1,
es1-cm187,MULTIPOLE,0,2373.12478,222.6711481,450.6684079,415.4448532,NE,1,1,
es1-dv187,MULTIPOLE,0,2373.12478,222.6711481,450.6684079,415.4448532,NE,1,1,
es1-cm187,SBEND,2.726077105,2373.12478,222.6711481,450.6684079,415.4448532,NE,1,1,
es1-dv187,SBEND,2.726077105,2373.12478,222.6711481,450.6684079,415.4448532,NE,1,1,
es1-dt186.1,DRIFT,0.5,2373.62478,222.7174236,450.2810016,415.7609487,NE,1,1,
es1-sx186.1,SEXTUPOLE,0.24,2373.86478,222.7396397,450.0950466,415.9126746,NE,1,1,
es1-dt186.2,DRIFT,0.104,2373.96878,222.7492674,450.0144661,415.9784224,NE,1,1,
es1-sx186.2,SEXTUPOLE,0.24,2374.20878,222.7714869,449.8285111,416.1301483,NE,1,1,
es1-dt186.3,DRIFT,0.156,2374.36478,222.7859309,449.7076403,416.2287701,NE,1,1,
es1-q185,QUADRUPOLE,0.5,2374.73978,222.8206562,449.4170856,416.4658417,NE,1,1,
es1-dt185,DRIFT,0.064,2374.92878,222.83816,449.270646,416.5853258,NE,1,1,
es1-ks185,VKICKER,0.2,2375.12878,222.8566841,449.1156835,416.711764,NE,1,1,
es1-cm184,MULTIPOLE,0,2375.5155,222.8925076,448.8160444,416.9562478,NE,1,1,
es1-dt184,MULTIPOLE,0,2375.5155,222.8925076,448.8160444,416.9562478,NE,1,1,
es1-cm184,DRIFT,0.386724641,2375.5155,222.8925076,448.8160444,416.9562478,NE,1,1,
es1-dt184,DRIFT,0.386724641,2375.5155,222.8925076,448.8160444,416.9562478,NE,1,1,
es1-cm182.1,MULTIPOLE,0,2378.24158,223.1450261,446.6949267,418.6686407,NE,1,1,
es1-dv182,MULTIPOLE,0,2378.24158,223.1450261,446.6949267,418.6686407,NE,1,1,
es1-cm182.1,SBEND,2.726077105,2378.24158,223.1450261,446.6949267,418.6686407,NE,1,1,
es1-dv182,SBEND,2.726077105,2378.24158,223.1450261,446.6949267,418.6686407,NE,1,1,
es1-cm182.2,MULTIPOLE,0,2378.49998,223.1689607,446.4930276,418.8299092,NE,1,1,
es1-dt182,MULTIPOLE,0,2378.49998,223.1689607,446.4930276,418.8299092,NE,1,1,
es1-cm182.2,DRIFT,0.258400373,2378.49998,223.1689607,446.4930276,418.8299092,NE,1,1,
es1-dt182,DRIFT,0.258400373,2378.49998,223.1689607,446.4930276,418.8299092,NE,1,1,
es1-cm181,MULTIPOLE,0,2379.39138,223.2515293,445.795595,419.3850503,NE,1,1,
es1-dv181,MULTIPOLE,0,2379.39138,223.2515293,445.795595,419.3850503,NE,1,1,
es1-cm181,SBEND,0.891400429,2379.39138,223.2515293,445.795595,419.3850503,NE,1,1,
es1-dv181,SBEND,0.891400429,2379.39138,223.2515293,445.795595,419.3850503,NE,1,1,
es1-cm180,MULTIPOLE,0,2379.64978,223.275465,445.593149,419.5456316,NE,1,1,
es1-dt180,MULTIPOLE,0,2379.64978,223.275465,445.593149,419.5456316,NE,1,1,
es1-cm180,DRIFT,0.258400373,2379.64978,223.275465,445.593149,419.5456316,NE,1,1,
es1-dt180,DRIFT,0.258400373,2379.64978,223.275465,445.593149,419.5456316,NE,1,1,
es1-cm178,MULTIPOLE,0,2382.37586,223.5279679,443.448614,421.2286049,NE,1,1,
es1-dv178,MULTIPOLE,0,2382.37586,223.5279679,443.448614,421.2286049,NE,1,1,
es1-cm178,SBEND,2.726077105,2382.37586,223.5279679,443.448614,421.2286049,NE,1,1,
es1-dv178,SBEND,2.726077105,2382.37586,223.5279679,443.448614,421.2286049,NE,1,1,
es1-dt177.1,DRIFT,0.5,2382.87586,223.5742806,443.0536761,421.5352383,NE,1,1,
es1-dt177.2,DRIFT,0.1721,2383.04796,223.5902241,442.9177384,421.6407815,NE,1,1,
es1-sx177,SEXTUPOLE,0.24,2383.28796,223.61246,442.7281682,421.7879655,NE,1,1,
es1-dt177.3,DRIFT,0.1721,2383.46006,223.6284067,442.5922306,421.8935087,NE,1,1,
es1-dt176.1,DRIFT,0.156,2383.61606,223.6428627,442.4690099,421.9891784,NE,1,1,
es1-mark176,MARKER,0,2383.86606,223.6660316,442.271541,422.142495,NE,1,1,
es1-q176,QUADRUPOLE,0.5,2383.99106,223.6776172,442.1728065,422.2191534,NE,1,1,
es1-dt176.2,DRIFT,0.064,2384.18006,223.6951358,442.0235199,422.3350608,NE,1,1,
es1-ks176,HKICKER,0.2,2384.38006,223.7136758,441.8655448,422.4577141,NE,1,1,
es1-dt174,DRIFT,1.536680026,2385.91674,223.8561851,440.6517583,423.4001089,NE,1,1,
es1-dh171,RBEND,2.726014716,2388.64275,224.109036,438.4890771,425.0595926,NE,1,1,
es1-dt171,DRIFT,0.2584,2388.90115,224.1330008,438.2831826,425.2157273,NE,1,1,
es1-dh168,RBEND,2.726014716,2391.62717,224.385785,436.1017527,426.850487,NE,1,1,
es1-dt167.1,DRIFT,1.24,2392.86717,224.5007842,435.1052502,427.5884454,NE,1,1,
es1-q167,QUADRUPOLE,0.5,2393.24217,224.5355766,434.8038885,427.8116183,NE,1,1,
es1-dt167.2,DRIFT,0.064,2393.43117,224.5531145,434.6520022,427.9240975,NE,1,1,
es1-ks166,VKICKER,0.2,2393.63117,224.571675,434.491276,428.043123,NE,1,1,
es1-dt165,DRIFT,1.536680026,2395.16785,224.7143449,433.2563521,428.957644,NE,1,1,
es1-dh162,RBEND,2.726014716,2397.89386,224.9674836,431.0564561,430.5674681,NE,1,1,
es1-dt162,DRIFT,0.2584,2398.15226,224.9914754,430.8470609,430.7188755,NE,1,1,
es1-dh159,RBEND,2.726014716,2400.87828,225.2445443,428.6289839,432.3035554,NE,1,1,
es1-dt159,DRIFT,0.5,2401.37828,225.2909582,428.2204989,432.5918955,NE,1,1,
es1-sx158.1,SEXTUPOLE,0.24,2401.61828,225.3132413,428.0244262,432.7302988,NE,1,1,
es1-dt158.1,DRIFT,0.104,2401.72228,225.3228983,427.9394613,432.7902735,NE,1,1,
es1-sx158.2,SEXTUPOLE,0.24,2401.96228,225.3451855,427.7433885,432.9286768,NE,1,1,
es1-dt158.2,DRIFT,0.156,2402.11828,225.3596738,427.6159412,433.018639,NE,1,1,
es1-q158,QUADRUPOLE,0.5,2402.49328,225.3945064,427.3095775,433.2348941,NE,1,1,
es1-dt155,DRIFT,2.15422,2404.7725,225.6063656,425.4475234,434.5492754,NE,1,1,
es1-mark155,MARKER,0,2405.1725,225.6435729,425.1207354,434.7799475,NE,1,1,
es1-q155,QUADRUPOLE,0.8,2405.3725,225.6621795,424.9573415,434.8952836,NE,1,1,
es1-dt152,DRIFT,2.15422,2407.72672,225.8813442,423.0340146,436.2529159,NE,1,1,
es1-mark152,MARKER,0,2408.12672,225.9186082,422.7072266,436.4835881,NE,1,1,
es1-q152,QUADRUPOLE,0.8,2408.32672,225.9372431,422.5438327,436.5989241,NE,1,1,
es1-dt149,DRIFT,2.15422,2410.68094,226.1567367,420.6205058,437.9565565,NE,1,1,
es1-mark149,MARKER,0,2411.08094,226.1940559,420.2937178,438.1872286,NE,1,1,
es1-q149,QUADRUPOLE,0.8,2411.28094,226.2127182,420.1303239,438.3025647,NE,1,1,
es1-dt146,DRIFT,2.15422,2413.63516,226.4325314,418.206997,439.660197,NE,1,1,
es1-mark146,MARKER,0,2414.03516,226.4699041,417.880209,439.8908692,NE,1,1,
es1-q146,QUADRUPOLE,0.8,2414.23516,226.4885932,417.7168151,440.0062052,NE,1,1,
es1-dt143,DRIFT,2.15422,2416.58938,226.7087163,415.7934882,441.3638376,NE,1,1,
es1-mark143,MARKER,0,2416.98938,226.746141,415.4667002,441.5945097,NE,1,1,
es1-q143,QUADRUPOLE,0.8,2417.18938,226.7648559,415.3033063,441.7098458,NE,1,1,
es1-dt142,DRIFT,0.535,2417.92438,226.833648,414.7028334,442.1337058,NE,1,1,
es1-dh139,RBEND,2.726014716,2420.65039,227.0887865,412.4668627,443.6930361,NE,1,1,
es1-dt139,DRIFT,0.2584,2420.90879,227.1129684,412.2540752,443.8396378,NE,1,1,
es1-dh136,RBEND,2.726014716,2423.63481,227.3680459,410.0005006,445.3734165,NE,1,1,
es1-dt136,DRIFT,0.535,2424.16981,227.418104,409.5565119,445.6719112,NE,1,1,
es1-mark135,MARKER,0,2424.56981,227.4555393,409.2245578,445.8950849,NE,1,1,
es1-q135,QUADRUPOLE,0.8,2424.76981,227.4742598,409.0585807,446.0066717,NE,1,1,
es1-dt134,DRIFT,0.535,2425.50481,227.5430734,408.4486151,446.4167532,NE,1,1,
es1-dh132,RBEND,2.726014716,2428.23082,227.7982916,406.1777284,447.9247816,NE,1,1,
es1-dt132,DRIFT,0.2584,2428.48922,227.8224808,405.9616589,448.0665016,NE,1,1,
es1-dh129,RBEND,2.726014716,2431.21524,228.0776336,403.6737545,449.5485843,NE,1,1,
es1-dt128,DRIFT,0.535,2431.75024,228.1277063,403.2230862,449.8368951,NE,1,1,
es1-mark128,MARKER,0,2432.15024,228.1651532,402.886138,450.0524546,NE,1,1,
es1-q128,QUADRUPOLE,0.8,2432.35024,228.1838796,402.7176638,450.1602343,NE,1,1,
es1-dt121,DRIFT,6.00508,2438.55532,228.7658418,397.4906868,453.5041434,NE,1,1,
es1-mark121,MARKER,0,2438.95532,228.80342,397.1537385,453.7197029,NE,1,1,
es1-q121,QUADRUPOLE,0.8,2439.15532,228.8222118,396.9852644,453.8274826,NE,1,1,
es1-dt115,DRIFT,6.00508,2445.3604,229.4061408,391.7582873,457.1713918,NE,1,1,
es1-mark114,MARKER,0,2445.7604,229.4438415,391.4213391,457.3869512,NE,1,1,
es1-q114,QUADRUPOLE,0.8,2445.9604,229.4626944,391.2528649,457.4947309,NE,1,1,
es1-dt108,DRIFT,6.00508,2452.16548,230.0484535,386.0258878,460.8386401,NE,1,1,
es1-mark107,MARKER,0,2452.56548,230.0862679,385.6889396,461.0541995,NE,1,1,
es1-q107,QUADRUPOLE,0.8,2452.76548,230.1051774,385.5204655,461.1619793,NE,1,1,
es1-dt106,DRIFT,0.535,2453.50048,230.1746837,384.9013231,461.5580698,NE,1,1,
es1-dh104,RBEND,2.726014716,2456.22649,230.4324732,382.5966973,463.0140148,NE,1,1,
es1-dt104,DRIFT,0.2584,2456.48489,230.4569068,382.3774578,463.1507796,NE,1,1,
es1-dh101,RBEND,2.726014716,2459.21091,230.7146436,380.0564092,464.5803983,NE,1,1,
es1-dt100,DRIFT,0.535,2459.74591,230.7652242,379.5992949,464.8583757,NE,1,1,
es1-mark100,MARKER,0,2460.14591,230.8030497,379.2575271,465.0662093,NE,1,1,
es1-q100,QUADRUPOLE,0.8,2460.34591,230.821965,379.0866432,465.1701261,NE,1,1,
es1-dt99,DRIFT,0.535,2461.08091,230.8914936,378.458645,465.5520203,NE,1,1,
es1-dh96,RBEND,2.726014716,2463.80692,231.1493658,376.1214744,466.9551274,NE,1,1,
es1-dt96,DRIFT,0.2584,2464.06532,231.173807,375.8991785,467.0868662,NE,1,1,
es1-dh93,RBEND,2.726014716,2466.79134,231.4316226,373.5461887,468.46328,NE,1,1,
es1-dt93,DRIFT,0.400002,2467.19134,231.4694503,373.1997768,468.663281,NE,1,1,
es1-mark92,MARKER,0,2467.59134,231.5072852,372.8533666,468.863281,NE,1,1,
es1-q92,QUADRUPOLE,0.8,2467.79134,231.5262055,372.6801615,468.963281,NE,1,1,
es1-dt80,DRIFT,12.36,2480.35134,232.7179686,361.8028825,475.243281,NE,1,1,
es1-sx79,SEXTUPOLE,0.24,2480.59134,232.7408063,361.5950364,475.363281,NE,1,1,
es1-dt79,DRIFT,0.2,2480.79134,232.7598395,361.4218313,475.463281,NE,1,1,
es1-mark79,MARKER,0,2481.19134,232.7979107,361.0754211,475.663281,NE,1,1,
es1-q79,QUADRUPOLE,0.8,2481.39134,232.8169487,360.902216,475.763281,NE,1,1,
es1-dt66.1,DRIFT,12.36,2493.95134,234.0155626,350.024937,482.043281,NE,1,1,
es1-sx66,SEXTUPOLE,0.24,2494.19134,234.0385207,349.8170909,482.163281,NE,1,1,
es1-dt66.2,DRIFT,0.2,2494.39134,234.057654,349.6438858,482.263281,NE,1,1,
es1-mark65.1,MARKER,0,2494.79134,234.0959244,349.2974756,482.463281,NE,1,1,
es1-q65,QUADRUPOLE,0.8,2494.99134,234.1150616,349.1242705,482.563281,NE,1,1,
es1-mark65.2,MARKER,0,2495.19134,234.1342001,348.9510655,482.663281,NE,1,1,
es1-dt52.1,DRIFT,12.36,2507.55134,235.3193462,338.2469915,488.843281,NE,1,1,
es1-sx52,SEXTUPOLE,0.24,2507.79134,235.3424019,338.0391454,488.963281,NE,1,1,
es1-dt52.2,DRIFT,0.2,2507.99134,235.3616161,337.8659403,489.063281,NE,1,1,
es1-mark52,MARKER,0,2508.39134,235.4000476,337.5195301,489.263281,NE,1,1,
es1-q51,QUADRUPOLE,0.8,2508.59134,235.4192649,337.3463251,489.363281,NE,1,1,
es1-dt39,MARKER,0,2521.15134,236.6280053,326.469046,495.643281,NE,1,1,
es1-mark39,MARKER,0,2521.15134,236.6280053,326.469046,495.643281,NE,1,1,
es1-dt39,DRIFT,12.36,2521.15134,236.6280053,326.469046,495.643281,NE,1,1,
es1-mark39,DRIFT,12.36,2521.15134,236.6280053,326.469046,495.643281,NE,1,1,
es1-sx39,SEXTUPOLE,0.24,2521.39134,236.651135,326.2611999,495.763281,NE,1,1,
es1-dt38,DRIFT,0.2,2521.59134,236.6704106,326.0879948,495.863281,NE,1,1,
es1-mark38,MARKER,0,2521.99134,236.708964,325.7415846,496.063281,NE,1,1,
es1-q38,QUADRUPOLE,0.8,2522.19134,236.7282418,325.5683796,496.163281,NE,1,1,
es1-dt25.1,DRIFT,12.36,2534.75134,237.9401956,314.6911005,502.443281,NE,1,1,
es1-sx25,SEXTUPOLE,0.24,2534.99134,237.9633754,314.4832544,502.563281,NE,1,1,
es1-dt25.2,DRIFT,0.2,2535.19134,237.9826923,314.3100493,502.663281,NE,1,1,
es1-mark24,MARKER,0,2535.59134,238.0213277,313.9636392,502.863281,NE,1,1,
es1-q24,QUADRUPOLE,0.8,2535.79134,238.0406461,313.7904341,502.963281,NE,1,1,
es1-dt12,MARKER,0,2548.35134,239.2545507,302.913155,509.243281,NE,1,1,
es1-mark12,MARKER,0,2548.35134,239.2545507,302.913155,509.243281,NE,1,1,
es1-dt12,DRIFT,12.36,2548.35134,239.2545507,302.913155,509.243281,NE,1,1,
es1-mark12,DRIFT,12.36,2548.35134,239.2545507,302.913155,509.243281,NE,1,1,
es1-sx11,SEXTUPOLE,0.24,2548.59134,239.2777563,302.7053089,509.363281,NE,1,1,
es1-dt11,DRIFT,0.2,2548.79134,239.2970945,302.5321038,509.463281,NE,1,1,
es1-mark11,MARKER,0,2549.19134,239.3357714,302.1856937,509.663281,NE,1,1,
es1-q11,QUADRUPOLE,0.8,2549.39134,239.3551101,302.0124886,509.763281,NE,1,1,
es2-dt316.1,MARKER,0,2556.06354,240.0003243,296.2341939,513.099381,NE,3,2,
es2-mark316,MARKER,0,2556.06354,240.0003243,296.2341939,513.099381,NE,3,2,
es2-dt316.1,DRIFT,6.4722,2556.06354,240.0003243,296.2341939,513.099381,NE,3,2,
es2-mark316,DRIFT,6.4722,2556.06354,240.0003243,296.2341939,513.099381,NE,3,2,
es2-dt2,DRIFT,6.3278,2562.39134,240.6122369,290.7541583,516.263281,NE,3,2,
es2-mark3,MARKER,0,2562.79134,240.6509145,290.4077482,516.463281,NE,3,2,
es2-q3,QUADRUPOLE,0.8,2562.99134,240.6702532,290.2345431,516.563281,NE,3,2,
es2-dt3,DRIFT,0.2,2563.39134,240.7089299,289.8881329,516.763281,NE,3,2,
es2-sx4,SEXTUPOLE,0.24,2563.63134,240.7321357,289.6802868,516.883281,NE,3,2,
es2-dt16,DRIFT,12.36,2575.99134,241.9267345,278.9762128,523.063281,NE,3,2,
es2-mark16,MARKER,0,2576.39134,241.9653723,278.6298027,523.263281,NE,3,2,
es2-q17,QUADRUPOLE,0.8,2576.59134,241.9846905,278.4565976,523.363281,NE,3,2,
es2-dt17,DRIFT,0.2,2576.99134,242.0233255,278.1101874,523.563281,NE,3,2,
es2-sx17,SEXTUPOLE,0.24,2577.23134,242.0465057,277.9023413,523.683281,NE,3,2,
es2-dt30,DRIFT,12.36,2589.59134,243.2392065,267.1982673,529.863281,NE,3,2,
es2-mark30,MARKER,0,2589.99134,243.2777639,266.8518572,530.063281,NE,3,2,
es2-q30,QUADRUPOLE,0.8,2590.19134,243.2970415,266.6786521,530.163281,NE,3,2,
es2-dt31,DRIFT,0.2,2590.59134,243.3355945,266.3322419,530.363281,NE,3,2,
es2-sx31,SEXTUPOLE,0.24,2590.83134,243.3587248,266.1243958,530.483281,NE,3,2,
es2-dt43,DRIFT,12.36,2603.19134,244.548285,255.4203219,536.663281,NE,3,2,
es2-mark44.1,MARKER,0,2603.59134,244.586722,255.0739117,536.863281,NE,3,2,
es2-q44,QUADRUPOLE,0.8,2603.79134,244.605939,254.9007066,536.963281,NE,3,2,
es2-dt44,DRIFT,0.2,2604.19134,244.6443699,254.5542965,537.163281,NE,3,2,
es2-mark44.2,MARKER,0,2604.43134,244.6674264,254.3464504,537.283281,NE,3,2,
es2-sx44,MARKER,0,2604.43134,244.6674264,254.3464504,537.283281,NE,3,2,
es2-mark44.2,SEXTUPOLE,0.24,2604.43134,244.6674264,254.3464504,537.283281,NE,3,2,
es2-sx44,SEXTUPOLE,0.24,2604.43134,244.6674264,254.3464504,537.283281,NE,3,2,
es2-dt57,DRIFT,12.36,2616.79134,245.8526228,243.6423764,543.463281,NE,3,2,
es2-mark57,MARKER,0,2617.19134,245.8909004,243.2959662,543.663281,NE,3,2,
es2-q57,QUADRUPOLE,0.8,2617.39134,245.9100372,243.1227611,543.763281,NE,3,2,
es2-dt58,DRIFT,0.2,2617.79134,245.9483068,242.776351,543.963281,NE,3,2,
es2-sx58,SEXTUPOLE,0.24,2618.03134,245.971266,242.5685049,544.083281,NE,3,2,
es2-dt70,DRIFT,12.36,2630.39134,247.1509027,231.8644309,550.263281,NE,3,2,
es2-mark71,MARKER,0,2630.79134,247.1889824,231.5180207,550.463281,NE,3,2,
es2-q71,QUADRUPOLE,0.8,2630.99134,247.2080199,231.3448156,550.563281,NE,3,2,
es2-dt71,DRIFT,0.2,2631.39134,247.2460901,230.9984055,550.763281,NE,3,2,
es2-sx72,SEXTUPOLE,0.24,2631.63134,247.2689292,230.7905594,550.883281,NE,3,2,
es2-dt84,DRIFT,12.36,2643.99134,248.441844,220.0864854,557.063281,NE,3,2,
es2-mark84,MARKER,0,2644.39134,248.479689,219.7400752,557.263281,NE,3,2,
es2-q85,QUADRUPOLE,0.8,2644.59134,248.4986087,219.5668701,557.363281,NE,3,2,
es2-dt85,DRIFT,0.400002,2645.19134,248.5553567,219.0472532,557.663282,NE,3,2,
es2-dh88,RBEND,2.726014716,2647.91735,248.8131899,216.678749,559.0128241,NE,3,2,
es2-dt88,DRIFT,0.2584,2648.17575,248.8376327,216.4535119,559.1394685,NE,3,2,
es2-dh91,RBEND,2.726014716,2650.90177,249.0955224,214.0698002,560.4619641,NE,3,2,
es2-dt91,DRIFT,0.535,2651.43677,249.1461374,213.6005075,560.718848,NE,3,2,
es2-mark92,MARKER,0,2651.83677,249.1839723,213.2496344,560.9109108,NE,3,2,
es2-q92,QUADRUPOLE,0.8,2652.03677,249.2028872,213.0741979,561.0069422,NE,3,2,
es2-dt93,DRIFT,0.535,2652.77177,249.2723844,212.4294687,561.3598575,NE,3,2,
es2-dh95,RBEND,2.726014716,2655.49778,249.5301389,210.0308583,562.6551352,NE,3,2,
es2-dt96,DRIFT,0.2584,2655.75618,249.5545741,209.8027968,562.7766198,NE,3,2,
es2-dh98,RBEND,2.726014716,2658.4822,249.8123811,207.3895985,564.0445117,NE,3,2,
es2-dt99,DRIFT,0.535,2659.0172,249.8629797,206.9145799,564.2906465,NE,3,2,
es2-mark99,MARKER,0,2659.4172,249.900803,206.5594258,564.4746725,NE,3,2,
es2-q100,QUADRUPOLE,0.8,2659.6172,249.9197122,206.3818488,564.5666855,NE,3,2,
es2-dt106,DRIFT,6.1596,2665.9768,250.5201328,200.735254,567.4925152,NE,3,2,
es2-mark106,MARKER,0,2666.3768,250.5578405,200.3800999,567.6765412,NE,3,2,
es2-q107,QUADRUPOLE,0.8,2666.5768,250.5766917,200.2025228,567.7685542,NE,3,2,
es2-dt113,DRIFT,6.1596,2672.9364,251.1751978,194.555928,570.6943838,NE,3,2,
es2-mark113,MARKER,0,2673.3364,251.2127806,194.2007739,570.8784098,NE,3,2,
